"LOCOMOTIVE","G22U 904383","Numeração original RFFSA pré-SIGO: 1583","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904384","Numeração original RFFSA pré-SIGO: 1584","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904385","Numeração original RFFSA pré-SIGO: 1585","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904386","Numeração original RFFSA pré-SIGO: 1586","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904387","Numeração original RFFSA pré-SIGO: 1587","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904388","Numeração original RFFSA pré-SIGO: 1588","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904389","Numeração original RFFSA pré-SIGO: 1589","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904390","Numeração original RFFSA pré-SIGO: 1590","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904391","Numeração original RFFSA pré-SIGO: 1591","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904392","Numeração original RFFSA pré-SIGO: 1592","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904393","Numeração original RFFSA pré-SIGO: 1593","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904394","Numeração original RFFSA pré-SIGO: 1594","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904395","Numeração original RFFSA pré-SIGO: 1595","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904396","Numeração original RFFSA pré-SIGO: 1596","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904397","Numeração original RFFSA pré-SIGO: 1597","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904398","Numeração original RFFSA pré-SIGO: 1598","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904399","Numeração original RFFSA pré-SIGO: 1599","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904400","Numeração original RFFSA pré-SIGO: 1600","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904401","Numeração original RFFSA pré-SIGO: 1601","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904402","Numeração original RFFSA pré-SIGO: 1602","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904403","Numeração original RFFSA pré-SIGO: 1603","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904404","Numeração original RFFSA pré-SIGO: 1604","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904405","Numeração original RFFSA pré-SIGO: 1605","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904406","Numeração original RFFSA pré-SIGO: 1606","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904407","Numeração original RFFSA pré-SIGO: 1607","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904408","Numeração original RFFSA pré-SIGO: 1608","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904409","Numeração original RFFSA pré-SIGO: 1609","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904410","Numeração original RFFSA pré-SIGO: 1610","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904411","Numeração original RFFSA pré-SIGO: 1611","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904412","Numeração original RFFSA pré-SIGO: 1612","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904413","Numeração original RFFSA pré-SIGO: 1613","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904414","Numeração original RFFSA pré-SIGO: 1614","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904415","Numeração original RFFSA pré-SIGO: 1615","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904416","Numeração original RFFSA pré-SIGO: 1616","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904417","Numeração original RFFSA pré-SIGO: 1617","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904418","Numeração original RFFSA pré-SIGO: 1618","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904419","Numeração original RFFSA pré-SIGO: 1619","https://pt.wikipedia.org/wiki/EMD_G22U"
"LOCOMOTIVE","G22U 904420","Numeração original RFFSA pré-SIGO: 1620","https://pt.wikipedia.org/wiki/EMD_G22U"
